ART,PROJ,CHG,DIST,QE,TOF,DRIFT
155,HEA,5G,5685,304.0,26.0,2.0
155,HEA,5G,5741,308.0,26.3,2.0
155,HEA,5G,5798,312.0,26.6,2.1
155,HEA,5G,5855,316.0,26.8,2.1
155,HEA,5G,5912,321.0,27.1,2.1
155,HEA,5G,5970,325.0,27.4,2.2
155,HEA,5G,6029,329.0,27.6,2.2
155,HEA,5G,6088,334.0,27.9,2.3
155,HEA,5G,6146,338.0,28.2,2.3
155,HEA,5G,6206,343.0,28.5,2.4
155,HEA,5G,6265,347.0,28.7,2.4
155,HEA,5G,6324,352.0,29.0,2.4
155,HEA,5G,6384,357.0,29.3,2.5
155,HEA,5G,6443,361.0,29.6,2.5
155,HEA,5G,6503,366.0,29.8,2.6
155,HEA,5G,6562,371.0,30.1,2.6
155,HEA,5G,6622,376.0,30.4,2.7
155,HEA,5G,6681,381.0,30.7,2.7
155,HEA,5G,6740,386.0,30.9,2.8
155,HEA,5G,6799,391.0,31.2,2.8
155,HEA,5G,6858,396.0,31.5,2.9
155,HEA,5G,6917,401.0,31.8,2.9
155,HEA,5G,6975,406.0,32.1,3.0
155,HEA,5G,7033,411.0,32.3,3.0
155,HEA,5G,7091,417.0,32.6,3.1
155,HEA,5G,7148,422.0,32.9,3.1
155,HEA,5G,7206,427.0,33.2,3.2
155,HEA,5G,7262,433.0,33.5,3.3
155,HEA,5G,7319,438.0,33.8,3.3
155,HEA,5G,7375,444.0,34.1,3.4
155,HEA,5G,7431,449.0,34.3,3.4
155,HEA,5G,7486,455.0,34.6,3.5
155,HEA,5G,7541,460.0,34.9,3.5
155,HEA,5G,7595,466.0,35.2,3.6
155,HEA,5G,7649,472.0,35.5,3.7
155,HEA,5G,7703,477.0,35.8,3.7
155,HEA,5G,7756,483.0,36.1,3.8
155,HEA,5G,7809,489.0,36.4,3.8
155,HEA,5G,7861,495.0,36.7,3.9
155,HEA,5G,7912,501.0,37.0,4.0
155,HEA,5G,7963,507.0,37.3,4.0
155,HEA,5G,8014,513.0,37.6,4.1
155,HEA,5G,8064,519.0,37.9,4.2
155,HEA,5G,8114,526.0,38.2,4.2
155,HEA,5G,8163,532.0,38.5,4.3
155,HEA,5G,8211,539.0,38.8,4.4
155,HEA,5G,8259,544.0,39.2,4.5
155,HEA,5G,8306,550.0,39.5,4.5
155,HEA,5G,8353,557.0,39.8,4.6
155,HEA,5G,8399,563.0,40.1,4.7
155,HEA,5G,8444,572.0,40.5,4.8
155,HEA,5G,8489,579.0,40.8,4.8
155,HEA,5G,8533,586.0,41.1,4.9
155,HEA,5G,8577,594.0,41.5,5.0
155,HEA,5G,8619,601.0,41.8,5.1
155,HEA,5G,8662,609.0,42.2,5.2
155,HEA,5G,8703,617.0,42.6,5.3
155,HEA,5G,8744,625.0,42.9,5.3
155,HEA,5G,8784,634.0,43.3,5.4
155,HEA,5G,8823,642.0,43.7,5.5
155,HEA,5G,8862,652.0,44.1,5.6
155,HEA,5G,8900,661.0,44.6,5.8
155,HEA,5G,8937,671.0,45.0,5.9
155,HEA,5G,8973,682.0,45.5,6.0
155,HEA,5G,9008,694.0,46.0,6.1
155,HEA,5G,9042,707.0,46.6,6.3
155,HEA,5G,9075,723.0,47.3,6.5
155,HEA,5G,9106,742.0,48.1,6.7
155,HEA,5G,9133,774.0,49.4,7.1
155,HEA,5W,5191,243.0,21.8,1.4
155,HEA,5W,5213,244.0,22.0,1.4
155,HEA,5W,5239,246.0,22.3,1.4
155,HEA,5W,5270,248.0,22.5,1.5
155,HEA,5W,5304,250.0,22.8,1.5
155,HEA,5W,5341,252.0,23.1,1.5
155,HEA,5W,5381,254.0,23.3,1.6
155,HEA,5W,5424,257.0,23.6,1.6
155,HEA,5W,5469,260.0,23.8,1.6
155,HEA,5W,5516,263.0,24.1,1.7
155,HEA,5W,5565,266.0,24.4,1.7
155,HEA,5W,5615,269.0,24.6,1.8
155,HEA,5W,5667,272.0,24.9,1.8
155,HEA,5W,5721,276.0,25.1,1.8
155,HEA,5W,5775,279.0,25.4,1.9
155,HEA,5W,5831,283.0,25.7,1.9
155,HEA,5W,5887,286.0,25.9,1.9
155,HEA,5W,5945,290.0,26.2,2.0
155,HEA,5W,6003,294.0,26.5,2.0
155,HEA,5W,6062,298.0,26.7,2.1
155,HEA,5W,6121,302.0,27.0,2.1
155,HEA,5W,6181,306.0,27.3,2.2
155,HEA,5W,6241,310.0,27.5,2.2
155,HEA,5W,6302,314.0,27.8,2.2
155,HEA,5W,6363,318.0,28.1,2.3
155,HEA,5W,6425,322.0,28.4,2.3
155,HEA,5W,6486,327.0,28.6,2.4
155,HEA,5W,6548,331.0,28.9,2.4
155,HEA,5W,6610,335.0,29.2,2.5
155,HEA,5W,6671,340.0,29.4,2.5
155,HEA,5W,6733,344.0,29.7,2.6
155,HEA,5W,6795,349.0,30.0,2.6
155,HEA,5W,6857,353.0,30.3,2.7
155,HEA,5W,6919,358.0,30.5,2.7
155,HEA,5W,6981,363.0,30.8,2.8
155,HEA,5W,7042,367.0,31.1,2.8
155,HEA,5W,7104,372.0,31.4,2.9
155,HEA,5W,7165,377.0,31.6,2.9
155,HEA,5W,7226,382.0,31.9,3.0
155,HEA,5W,7287,386.0,32.2,3.0
155,HEA,5W,7348,391.0,32.5,3.1
155,HEA,5W,7408,396.0,32.8,3.1
155,HEA,5W,7468,401.0,33.0,3.2
155,HEA,5W,7528,406.0,33.3,3.2
155,HEA,5W,7588,411.0,33.6,3.3
155,HEA,5W,7647,416.0,33.9,3.3
155,HEA,5W,7705,421.0,34.2,3.4
155,HEA,5W,7764,426.0,34.4,3.4
155,HEA,5W,7822,432.0,34.7,3.5
155,HEA,5W,7880,437.0,35.0,3.6
155,HEA,5W,7937,442.0,35.3,3.6
155,HEA,5W,7993,447.0,35.6,3.7
155,HEA,5W,8050,452.0,35.8,3.7
155,HEA,5W,8105,458.0,36.1,3.8
155,HEA,5W,8161,463.0,36.4,3.8
155,HEA,5W,8215,468.0,36.7,3.9
155,HEA,5W,8269,474.0,37.0,4.0
155,HEA,5W,8323,479.0,37.3,4.0
155,HEA,5W,8376,485.0,37.6,4.1
155,HEA,5W,8429,490.0,37.9,4.2
155,HEA,5W,8481,496.0,38.1,4.2
155,HEA,5W,8533,501.0,38.4,4.3
155,HEA,5W,8584,507.0,38.7,4.3
155,HEA,5W,8634,513.0,39.0,4.4
155,HEA,5W,8684,519.0,39.3,4.5
155,HEA,5W,8734,524.0,39.6,4.5
155,HEA,5W,8782,530.0,39.9,4.6
155,HEA,5W,8830,536.0,40.2,4.7
155,HEA,5W,8878,542.0,40.5,4.8
155,HEA,5W,8925,548.0,40.8,4.8
155,HEA,5W,8971,554.0,41.1,4.9
155,HEA,5W,9017,560.0,41.4,5.0
155,HEA,5W,9062,567.0,41.7,5.0
155,HEA,5W,9106,573.0,42.1,5.1
155,HEA,5W,9150,579.0,42.4,5.2
155,HEA,5W,9193,586.0,42.7,5.3
155,HEA,5W,9235,592.0,43.0,5.4
155,HEA,5W,9277,599.0,43.3,5.4
155,HEA,5W,9317,606.0,43.7,5.5
155,HEA,5W,9358,613.0,44.0,5.6
155,HEA,5W,9397,620.0,44.4,5.7
155,HEA,5W,9436,627.0,44.7,5.8
155,HEA,5W,9474,635.0,45.1,5.9
155,HEA,5W,9511,642.0,45.4,6.0
155,HEA,5W,9548,650.0,45.8,6.1
155,HEA,5W,9583,658.0,46.2,6.2
155,HEA,5W,9618,667.0,46.6,6.3
155,HEA,5W,9652,676.0,47.0,6.4
155,HEA,5W,9685,685.0,47.4,6.5
155,HEA,5W,9718,695.0,47.9,6.7
155,HEA,5W,9749,706.0,48.4,6.8
155,HEA,5W,9779,718.0,48.9,6.9
155,HEA,5W,9808,732.0,49.5,7.1
155,HEA,5W,9836,750.0,50.3,7.3
155,HEA,5W,9859,779.0,51.6,7.7
155,HEA,6W,5971,219.0,22.8,1.5
155,HEA,6W,5993,220.0,23.1,1.5
155,HEA,6W,6022,222.0,23.4,1.5
155,HEA,6W,6056,224.0,23.7,1.6
155,HEA,6W,6095,226.0,24.0,1.6
155,HEA,6W,6139,228.0,24.3,1.7
155,HEA,6W,6186,230.0,24.6,1.7
155,HEA,6W,6236,233.0,24.9,1.7
155,HEA,6W,6289,236.0,25.2,1.8
155,HEA,6W,6345,239.0,25.5,1.8
155,HEA,6W,6402,242.0,25.8,1.9
155,HEA,6W,6462,245.0,26.0,1.9
155,HEA,6W,6523,248.0,26.3,1.9
155,HEA,6W,6586,252.0,26.6,2.0
155,HEA,6W,6651,255.0,26.9,2.0
155,HEA,6W,6716,259.0,27.2,2.1
155,HEA,6W,6782,262.0,27.5,2.1
155,HEA,6W,6850,266.0,27.8,2.2
155,HEA,6W,6918,270.0,28.1,2.2
155,HEA,6W,6987,274.0,28.4,2.3
155,HEA,6W,7056,278.0,28.7,2.3
155,HEA,6W,7126,282.0,29.0,2.4
155,HEA,6W,7197,286.0,29.3,2.4
155,HEA,6W,7267,290.0,29.6,2.5
155,HEA,6W,7338,294.0,29.9,2.5
155,HEA,6W,7410,298.0,30.2,2.6
155,HEA,6W,7481,303.0,30.5,2.6
155,HEA,6W,7553,307.0,30.8,2.7
155,HEA,6W,7625,311.0,31.0,2.7
155,HEA,6W,7696,316.0,31.3,2.7
155,HEA,6W,7768,320.0,31.6,2.8
155,HEA,6W,7840,325.0,31.9,2.8
155,HEA,6W,7912,329.0,32.2,2.9
155,HEA,6W,7984,334.0,32.5,3.0
155,HEA,6W,8055,338.0,32.8,3.0
155,HEA,6W,8127,343.0,33.1,3.1
155,HEA,6W,8198,347.0,33.4,3.1
155,HEA,6W,8269,352.0,33.7,3.2
155,HEA,6W,8340,357.0,34.0,3.2
155,HEA,6W,8411,361.0,34.3,3.3
155,HEA,6W,8481,366.0,34.6,3.4
155,HEA,6W,8551,371.0,34.9,3.4
155,HEA,6W,8621,376.0,35.2,3.5
155,HEA,6W,8691,380.0,35.5,3.5
155,HEA,6W,8760,385.0,35.8,3.6
155,HEA,6W,8829,390.0,36.1,3.6
155,HEA,6W,8897,395.0,36.4,3.7
155,HEA,6W,8965,400.0,36.7,3.8
155,HEA,6W,9033,405.0,37.0,3.8
155,HEA,6W,9100,410.0,37.3,3.9
155,HEA,6W,9167,415.0,37.6,4.0
155,HEA,6W,9233,420.0,37.9,4.0
155,HEA,6W,9299,425.0,38.2,4.1
155,HEA,6W,9364,430.0,38.5,4.2
155,HEA,6W,9429,435.0,38.8,4.2
155,HEA,6W,9494,440.0,39.1,4.3
155,HEA,6W,9558,446.0,39.4,4.3
155,HEA,6W,9622,451.0,39.7,4.4
155,HEA,6W,9685,456.0,40.0,4.5
155,HEA,6W,9747,461.0,40.3,4.5
155,HEA,6W,9809,466.0,40.6,4.6
155,HEA,6W,9871,471.0,40.9,4.7
155,HEA,6W,9931,477.0,41.2,4.8
155,HEA,6W,9992,482.0,41.5,4.8
155,HEA,6W,10051,487.0,41.8,4.9
155,HEA,6W,10111,493.0,42.1,5.0
155,HEA,6W,10169,498.0,42.4,5.0
155,HEA,6W,10227,504.0,42.7,5.1
155,HEA,6W,10284,510.0,43.0,5.2
155,HEA,6W,10341,515.0,43.4,5.3
155,HEA,6W,10397,521.0,43.7,5.3
155,HEA,6W,10453,527.0,44.0,5.4
155,HEA,6W,10508,532.0,44.3,5.5
155,HEA,6W,10562,538.0,44.6,5.6
155,HEA,6W,10615,544.0,44.9,5.6
155,HEA,6W,10668,550.0,45.3,5.7
155,HEA,6W,10720,555.0,45.6,5.8
155,HEA,6W,10771,561.0,45.9,5.9
155,HEA,6W,10821,567.0,46.2,6.0
155,HEA,6W,10871,573.0,46.5,6.1
155,HEA,6W,10920,579.0,46.9,6.2
155,HEA,6W,10968,585.0,47.2,6.2
155,HEA,6W,11016,592.0,47.5,6.3
155,HEA,6W,11063,598.0,47.9,6.4
155,HEA,6W,11109,604.0,48.2,6.5
155,HEA,6W,11154,611.0,48.6,6.6
155,HEA,6W,11198,617.0,48.9,6.7
155,HEA,6W,11242,624.0,49.3,6.8
155,HEA,6W,11285,631.0,49.6,6.9
155,HEA,6W,11327,638.0,50.0,7.0
155,HEA,6W,11368,645.0,50.4,7.1
155,HEA,6W,11409,652.0,50.7,7.2
155,HEA,6W,11449,660.0,51.1,7.3
155,HEA,6W,11487,667.0,51.5,7.4
155,HEA,6W,11525,675.0,51.9,7.5
155,HEA,6W,11562,684.0,52.4,7.7
155,HEA,6W,11598,692.0,52.8,7.8
155,HEA,6W,11634,702.0,53.3,8.0
155,HEA,6W,11668,711.0,53.8,8.1
155,HEA,6W,11701,722.0,54.3,8.3
155,HEA,6W,11733,734.0,54.9,8.4
155,HEA,6W,11763,748.0,55.6,8.7
155,HEA,6W,11792,767.0,56.5,8.9
155,HEA,7W,7206,197.0,24.8,1.7
155,HEA,7W,7243,199.0,25.2,1.7
155,HEA,7W,7286,200.0,25.5,1.8
155,HEA,7W,7336,203.0,25.9,1.8
155,HEA,7W,7392,205.0,26.2,1.9
155,HEA,7W,7452,208.0,26.6,1.9
155,HEA,7W,7515,210.0,26.9,2.0
155,HEA,7W,7582,213.0,27.3,2.0
155,HEA,7W,7652,216.0,27.6,2.1
155,HEA,7W,7723,219.0,27.9,2.1
155,HEA,7W,7797,223.0,28.3,2.2
155,HEA,7W,7873,226.0,28.6,2.2
155,HEA,7W,7950,230.0,29.0,2.3
155,HEA,7W,8028,233.0,29.3,2.3
155,HEA,7W,8107,237.0,29.6,2.4
155,HEA,7W,8187,241.0,30.0,2.4
155,HEA,7W,8268,244.0,30.3,2.5
155,HEA,7W,8349,248.0,30.6,2.5
155,HEA,7W,8431,252.0,31.0,2.6
155,HEA,7W,8513,256.0,31.3,2.6
155,HEA,7W,8596,260.0,31.6,2.7
155,HEA,7W,8679,264.0,32.0,2.8
155,HEA,7W,8762,268.0,32.3,2.8
155,HEA,7W,8845,273.0,32.6,2.9
155,HEA,7W,8928,277.0,32.9,2.9
155,HEA,7W,9012,281.0,33.3,3.0
155,HEA,7W,9095,285.0,33.6,3.0
155,HEA,7W,9178,290.0,33.9,3.1
155,HEA,7W,9261,294.0,34.2,3.2
155,HEA,7W,9344,298.0,34.6,3.2
155,HEA,7W,9427,303.0,34.9,3.3
155,HEA,7W,9509,307.0,35.2,3.3
155,HEA,7W,9591,312.0,35.5,3.4
155,HEA,7W,9674,316.0,35.8,3.5
155,HEA,7W,9755,321.0,36.2,3.5
155,HEA,7W,9837,325.0,36.5,3.6
155,HEA,7W,9918,330.0,36.8,3.7
155,HEA,7W,9999,334.0,37.1,3.7
155,HEA,7W,10080,339.0,37.4,3.8
155,HEA,7W,10160,344.0,37.8,3.9
155,HEA,7W,10240,348.0,38.1,3.9
155,HEA,7W,10319,353.0,38.4,4.0
155,HEA,7W,10398,358.0,38.7,4.0
155,HEA,7W,10477,362.0,39.0,4.1
155,HEA,7W,10555,367.0,39.4,4.2
155,HEA,7W,10633,372.0,39.7,4.3
155,HEA,7W,10710,377.0,40.0,4.3
155,HEA,7W,10787,382.0,40.3,4.4
155,HEA,7W,10864,386.0,40.6,4.5
155,HEA,7W,10940,391.0,40.9,4.5
155,HEA,7W,11015,396.0,41.3,4.6
155,HEA,7W,11090,401.0,41.6,4.7
155,HEA,7W,11165,406.0,41.9,4.7
155,HEA,7W,11239,411.0,42.2,4.8
155,HEA,7W,11312,416.0,42.5,4.9
155,HEA,7W,11385,421.0,42.9,5.0
155,HEA,7W,11458,426.0,43.2,5.0
155,HEA,7W,11530,431.0,43.5,5.1
155,HEA,7W,11601,436.0,43.8,5.2
155,HEA,7W,11672,441.0,44.1,5.3
155,HEA,7W,11742,446.0,44.5,5.3
155,HEA,7W,11812,451.0,44.8,5.4
155,HEA,7W,11881,456.0,45.1,5.5
155,HEA,7W,11950,461.0,45.4,5.6
155,HEA,7W,12017,466.0,45.7,5.6
155,HEA,7W,12085,472.0,46.1,5.7
155,HEA,7W,12151,477.0,46.4,5.8
155,HEA,7W,12217,482.0,46.7,5.9
155,HEA,7W,12282,487.0,47.0,6.0
155,HEA,7W,12347,492.0,47.4,6.1
155,HEA,7W,12411,498.0,47.7,6.1
155,HEA,7W,12474,503.0,48.0,6.2
155,HEA,7W,12537,508.0,48.3,6.3
155,HEA,7W,12599,514.0,48.7,6.4
155,HEA,7W,12660,519.0,49.0,6.5
155,HEA,7W,12720,525.0,49.3,6.6
155,HEA,7W,12780,530.0,49.7,6.7
155,HEA,7W,12839,535.0,50.0,6.8
155,HEA,7W,12898,541.0,50.3,6.8
155,HEA,7W,12956,547.0,50.7,6.9
155,HEA,7W,13013,552.0,51.0,7.0
155,HEA,7W,13069,558.0,51.3,7.1
155,HEA,7W,13124,563.0,51.7,7.2
155,HEA,7W,13179,569.0,52.0,7.3
155,HEA,7W,13233,575.0,52.4,7.4
155,HEA,7W,13286,581.0,52.7,7.5
155,HEA,7W,13339,587.0,53.0,7.6
155,HEA,7W,13391,593.0,53.4,7.7
155,HEA,7W,13442,599.0,53.8,7.8
155,HEA,7W,13492,605.0,54.1,7.9
155,HEA,7W,13541,611.0,54.5,8.0
155,HEA,7W,13590,617.0,54.8,8.1
155,HEA,7W,13637,623.0,55.2,8.2
155,HEA,7W,13684,630.0,55.6,8.3
155,HEA,7W,13730,636.0,55.9,8.4
155,HEA,7W,13775,643.0,56.3,8.6
155,HEA,7W,13820,650.0,56.7,8.7
155,HEA,7W,13863,657.0,57.1,8.8
155,HEA,7W,13905,664.0,57.5,8.9
155,HEA,7W,13947,671.0,57.9,9.1
155,HEA,7W,13987,679.0,58.4,9.2
155,HEA,7W,14027,687.0,58.8,9.3
155,HEA,7W,14065,695.0,59.3,9.5
155,HEA,7W,14102,703.0,59.8,9.7
155,HEA,7W,14138,713.0,60.3,9.8
155,HEA,7W,14173,722.0,60.8,10.0
155,HEA,7W,14207,733.0,61.4,10.2
155,HEA,7W,14240,746.0,62.1,10.4
155,HEA,7W,14270,761.0,62.9,10.7
155,HEA,7W,14298,786.0,64.3,11.2
155,HEA,8,8777,173.0,26.3,1.7
155,HEA,8,8820,175.0,26.8,1.8
155,HEA,8,8874,176.0,27.2,1.8
155,HEA,8,8937,178.0,27.6,1.9
155,HEA,8,9007,181.0,28.0,2.0
155,HEA,8,9084,183.0,28.5,2.0
155,HEA,8,9166,186.0,28.9,2.1
155,HEA,8,9252,189.0,29.3,2.1
155,HEA,8,9341,192.0,29.7,2.2
155,HEA,8,9433,195.0,30.1,2.3
155,HEA,8,9527,199.0,30.5,2.3
155,HEA,8,9623,202.0,30.9,2.4
155,HEA,8,9721,206.0,31.3,2.4
155,HEA,8,9819,209.0,31.7,2.5
155,HEA,8,9919,213.0,32.1,2.6
155,HEA,8,10019,217.0,32.5,2.6
155,HEA,8,10119,221.0,32.9,2.7
155,HEA,8,10220,225.0,33.3,2.8
155,HEA,8,10321,229.0,33.7,2.8
155,HEA,8,10422,233.0,34.1,2.9
155,HEA,8,10523,237.0,34.4,3.0
155,HEA,8,10625,241.0,34.8,3.0
155,HEA,8,10726,245.0,35.2,3.1
155,HEA,8,10826,249.0,35.6,3.2
155,HEA,8,10927,253.0,35.9,3.2
155,HEA,8,11027,257.0,36.3,3.3
155,HEA,8,11127,262.0,36.7,3.4
155,HEA,8,11227,266.0,37.1,3.4
155,HEA,8,11326,270.0,37.4,3.5
155,HEA,8,11425,275.0,37.8,3.6
155,HEA,8,11523,279.0,38.2,3.6
155,HEA,8,11621,283.0,38.5,3.7
155,HEA,8,11719,288.0,38.9,3.8
155,HEA,8,11816,292.0,39.2,3.8
155,HEA,8,11912,297.0,39.6,3.9
155,HEA,8,12009,301.0,40.0,4.0
155,HEA,8,12104,306.0,40.3,4.1
155,HEA,8,12199,310.0,40.7,4.1
155,HEA,8,12294,315.0,41.0,4.2
155,HEA,8,12388,319.0,41.4,4.3
155,HEA,8,12481,324.0,41.7,4.3
155,HEA,8,12574,329.0,42.1,4.4
155,HEA,8,12667,333.0,42.5,4.5
155,HEA,8,12759,338.0,42.8,4.6
155,HEA,8,12850,343.0,43.2,4.7
155,HEA,8,12941,347.0,43.5,4.7
155,HEA,8,13031,352.0,43.9,4.8
155,HEA,8,13120,357.0,44.2,4.9
155,HEA,8,13209,362.0,44.6,5.0
155,HEA,8,13298,366.0,44.9,5.0
155,HEA,8,13386,371.0,45.3,5.1
155,HEA,8,13473,376.0,45.6,5.2
155,HEA,8,13560,381.0,46.0,5.3
155,HEA,8,13646,386.0,46.3,5.4
155,HEA,8,13731,390.0,46.7,5.5
155,HEA,8,13816,395.0,47.0,5.5
155,HEA,8,13900,400.0,47.4,5.6
155,HEA,8,13984,405.0,47.7,5.7
155,HEA,8,14067,410.0,48.1,5.8
155,HEA,8,14149,415.0,48.4,5.9
155,HEA,8,14231,420.0,48.8,6.0
155,HEA,8,14312,425.0,49.1,6.0
155,HEA,8,14392,430.0,49.5,6.1
155,HEA,8,14472,435.0,49.8,6.2
155,HEA,8,14551,440.0,50.2,6.3
155,HEA,8,14630,445.0,50.5,6.4
155,HEA,8,14708,450.0,50.9,6.5
155,HEA,8,14785,455.0,51.2,6.6
155,HEA,8,14861,460.0,51.6,6.7
155,HEA,8,14937,465.0,51.9,6.7
155,HEA,8,15012,470.0,52.3,6.8
155,HEA,8,15087,475.0,52.6,6.9
155,HEA,8,15161,480.0,53.0,7.0
155,HEA,8,15234,485.0,53.3,7.1
155,HEA,8,15307,490.0,53.7,7.2
155,HEA,8,15378,495.0,54.0,7.3
155,HEA,8,15449,500.0,54.4,7.4
155,HEA,8,15520,506.0,54.7,7.5
155,HEA,8,15589,511.0,55.1,7.6
155,HEA,8,15658,516.0,55.5,7.7
155,HEA,8,15727,521.0,55.8,7.8
155,HEA,8,15794,526.0,56.2,7.9
155,HEA,8,15861,532.0,56.5,8.0
155,HEA,8,15927,537.0,56.9,8.1
155,HEA,8,15992,542.0,57.2,8.2
155,HEA,8,16057,548.0,57.6,8.3
155,HEA,8,16121,553.0,58.0,8.4
155,HEA,8,16184,558.0,58.3,8.5
155,HEA,8,16246,564.0,58.7,8.6
155,HEA,8,16308,569.0,59.0,8.7
155,HEA,8,16369,575.0,59.4,8.8
155,HEA,8,16429,580.0,59.8,8.9
155,HEA,8,16488,586.0,60.1,9.0
155,HEA,8,16546,591.0,60.5,9.2
155,HEA,8,16604,597.0,60.9,9.3
155,HEA,8,16660,603.0,61.3,9.4
155,HEA,8,16716,608.0,61.6,9.5
155,HEA,8,16771,614.0,62.0,9.6
155,HEA,8,16824,620.0,62.4,9.7
155,HEA,8,16877,625.0,62.8,9.9
155,HEA,8,16929,631.0,63.2,10.0
155,HEA,8,16980,637.0,63.5,10.1
155,HEA,8,17030,643.0,63.9,10.2
155,HEA,8,17079,649.0,64.3,10.3
155,HEA,8,17128,655.0,64.7,10.5
155,HEA,8,17175,661.0,65.1,10.6
155,HEA,8,17221,668.0,65.5,10.7
155,HEA,8,17266,674.0,66.0,10.9
155,HEA,8,17310,681.0,66.4,11.0
155,HEA,8,17353,687.0,66.8,11.2
155,HEA,8,17396,694.0,67.3,11.3
155,HEA,8,17437,701.0,67.7,11.5
155,HEA,8,17477,709.0,68.2,11.6
155,HEA,8,17516,716.0,68.7,11.8
155,HEA,8,17553,724.0,69.2,12.0
155,HEA,8,17590,733.0,69.7,12.1
155,HEA,8,17626,742.0,70.3,12.4
155,HEA,8,17660,752.0,70.9,12.6
155,HEA,8,17693,764.0,71.7,12.9
155,HEA,8,17724,778.0,72.5,13.1
155,HEA,8,17752,801.0,74.0,13.7
155,M4A2,3G,3446,293.0,18.4,1.0
155,M4A2,3G,3456,294.0,18.6,1.0
155,M4A2,3G,3470,296.0,18.8,1.1
155,M4A2,3G,3487,297.0,19.0,1.1
155,M4A2,3G,3506,300.0,19.2,1.1
155,M4A2,3G,3528,302.0,19.4,1.1
155,M4A2,3G,3552,304.0,19.6,1.2
155,M4A2,3G,3577,307.0,19.8,1.2
155,M4A2,3G,3604,310.0,20.0,1.2
155,M4A2,3G,3633,313.0,20.2,1.2
155,M4A2,3G,3662,316.0,20.4,1.2
155,M4A2,3G,3694,320.0,20.7,1.3
155,M4A2,3G,3726,323.0,20.9,1.3
155,M4A2,3G,3759,327.0,21.1,1.3
155,M4A2,3G,3793,331.0,21.3,1.4
155,M4A2,3G,3828,335.0,21.5,1.4
155,M4A2,3G,3863,339.0,21.8,1.4
155,M4A2,3G,3899,343.0,22.0,1.5
155,M4A2,3G,3936,347.0,22.2,1.5
155,M4A2,3G,3973,352.0,22.4,1.5
155,M4A2,3G,4010,356.0,22.7,1.5
155,M4A2,3G,4048,361.0,22.9,1.6
155,M4A2,3G,4086,365.0,23.1,1.6
155,M4A2,3G,4125,370.0,23.3,1.6
155,M4A2,3G,4163,375.0,23.6,1.7
155,M4A2,3G,4202,380.0,23.8,1.7
155,M4A2,3G,4241,385.0,24.0,1.7
155,M4A2,3G,4280,390.0,24.3,1.8
155,M4A2,3G,4319,395.0,24.5,1.8
155,M4A2,3G,4358,400.0,24.7,1.8
155,M4A2,3G,4397,405.0,25.0,1.9
155,M4A2,3G,4437,410.0,25.2,1.9
155,M4A2,3G,4476,416.0,25.4,1.9
155,M4A2,3G,4515,421.0,25.7,2.0
155,M4A2,3G,4554,427.0,25.9,2.0
155,M4A2,3G,4593,432.0,26.1,2.0
155,M4A2,3G,4631,438.0,26.4,2.1
155,M4A2,3G,4670,443.0,26.6,2.1
155,M4A2,3G,4708,449.0,26.9,2.2
155,M4A2,3G,4746,455.0,27.1,2.2
155,M4A2,3G,4784,461.0,27.3,2.2
155,M4A2,3G,4822,467.0,27.6,2.3
155,M4A2,3G,4860,473.0,27.8,2.3
155,M4A2,3G,4897,479.0,28.1,2.4
155,M4A2,3G,4934,485.0,28.3,2.4
155,M4A2,3G,4971,491.0,28.6,2.5
155,M4A2,3G,5007,498.0,28.8,2.5
155,M4A2,3G,5044,504.0,29.1,2.5
155,M4A2,3G,5080,511.0,29.4,2.6
155,M4A2,3G,5115,517.0,29.6,2.6
155,M4A2,3G,5150,524.0,29.9,2.7
155,M4A2,3G,5185,531.0,30.1,2.7
155,M4A2,3G,5220,538.0,30.4,2.8
155,M4A2,3G,5254,545.0,30.7,2.8
155,M4A2,3G,5288,552.0,31.0,2.9
155,M4A2,3G,5321,559.0,31.3,2.9
155,M4A2,3G,5354,567.0,31.5,3.0
155,M4A2,3G,5387,574.0,31.8,3.0
155,M4A2,3G,5419,582.0,32.1,3.1
155,M4A2,3G,5451,590.0,32.4,3.1
155,M4A2,3G,5482,598.0,32.7,3.2
155,M4A2,3G,5513,607.0,33.0,3.3
155,M4A2,3G,5544,616.0,33.3,3.3
155,M4A2,3G,5574,625.0,33.7,3.4
155,M4A2,3G,5603,634.0,34.0,3.5
155,M4A2,3G,5632,644.0,34.4,3.6
155,M4A2,3G,5661,655.0,34.7,3.6
155,M4A2,3G,5688,666.0,35.1,3.7
155,M4A2,3G,5716,679.0,35.6,3.8
155,M4A2,3W,3928,276.0,19.4,1.1
155,M4A2,3W,3942,278.0,19.6,1.2
155,M4A2,3W,3959,279.0,19.8,1.2
155,M4A2,3W,3979,281.0,20.0,1.2
155,M4A2,3W,4002,283.0,20.2,1.2
155,M4A2,3W,4027,285.0,20.4,1.2
155,M4A2,3W,4056,288.0,20.6,1.3
155,M4A2,3W,4084,290.0,20.8,1.3
155,M4A2,3W,4116,293.0,21.1,1.3
155,M4A2,3W,4149,296.0,21.3,1.4
155,M4A2,3W,4183,299.0,21.5,1.4
155,M4A2,3W,4218,302.0,21.7,1.4
155,M4A2,3W,4255,306.0,21.9,1.4
155,M4A2,3W,4293,309.0,22.2,1.5
155,M4A2,3W,4331,313.0,22.4,1.5
155,M4A2,3W,4371,317.0,22.6,1.5
